"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-01","2018","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-02","2018","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-03","2018","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-04","2018","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-05","2018","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-06","2018","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-07","2018","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-08","2018","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-09","2018","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-10","2018","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-11","2018","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-12","2018","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-13","2018","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-14","2018","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-15","2018","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-16","2018","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-17","2018","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-18","2018","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-19","2018","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-20","2018","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-21","2018","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-22","2018","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-23","2018","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-24","2018","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-25","2018","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-26","2018","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-27","2018","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-28","2018","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-29","2018","01","29","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-30","2018","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-114.32","53.29","ST. FRANCIS","3012799","2018-01-31","2018","01","31","","","","","","","","","","","","","","","","","","","","","","",""
